Tempo, MFCC average, MFCC variance, Spectral centroid average, Spectral centroid variance, Spectral bandwidth average, Spectral bandwidth variance, Spectral roll-off average, Spectral roll-off variance, Spectral contrast average, Spectral contrast variance, Spectral flatness average,Spectral flatness variance, Zero crossing rate average, Zero crossing rate variance 
0.875058332309621, -0.13633645734780753, -0.316303056103899, -0.9531209658863923, -0.3817839585410326, -0.7463477998157161, 0.5763717965494086, -0.815989371446515, 0.06596091308150366, 0.4166770079772043, 0.11849755178641946, -0.6721792557077597, -0.44813515968556067, -0.9245939989954555, -0.555573673493482, 
-0.5143100188894033, -1.4487496970431577, 2.3743667337409153, -1.3339717825870945, 0.2551477897084052, -1.4753847460854206, 1.0912524085135877, -1.3154713386303942, 0.279411145477852, 1.4810345091582875, 2.9401077789396695, -0.6943657713795304, -0.42389953164016214, -1.1387630721659363, -0.07350623742354286, 
0.16052603740726587, -0.3709546161474575, 0.184265428237129, -0.9709970782629332, -0.6579359173410841, -1.0434152529394367, -0.3424558962122797, -0.9550051416937041, -0.6381060164257212, 0.8545267173053975, 2.5249196108340386, -0.7095950241520268, -0.45418943801846345, -0.7871027421452707, -0.683910836793373, 
-0.8892189390542194, -0.6558336001753601, 0.9744699518815543, -0.35140412011338434, -0.3592083560593834, -0.5452026364342142, -0.5098740239950633, -0.3644000324270678, -0.5275834363174228, 3.1850499541803052, 5.057773361238724, -0.6385148950341175, -0.4520420223017223, -0.21433267454581983, -0.3644459905170961, 
1.895818753598701, 0.9287387641074345, -0.9633813890021178, 0.14833982479422153, -0.7226384329229865, 0.20811436430900523, -0.9744385088910201, 0.4247687608664233, -0.8313514454237475, -0.10651019570123137, -0.6737096249594527, -0.44589613622748986, -0.44330158630652794, 0.2705223105484635, -0.5244486452908868, 
-0.8892189390542194, 0.9357536625533285, -1.0758565606352675, -0.0934252089966918, -0.7629323604386731, -0.08141720515972184, -1.0042532721697253, 0.09842076363979195, -0.8432480271859415, 0.6524505394045885, 1.0035176058146142, -0.5324433295899622, -0.45066432793250016, 0.08246335586635846, -0.587830681174269, 
0.16052603740726587, 0.6955638569899054, -0.8588673517828437, -0.006183613577148687, -0.6155215273959177, 0.24011087292634517, -0.6336826906557466, 0.34296984727585067, -0.5329839448800999, 0.22439347023503678, -0.18593177792116453, -0.5442701930927301, -0.44467211935740936, 0.02164991533646909, -0.5075356157641149, 
0.6104167416050453, -0.2211697727335035, 0.557818911551485, -1.1776760969719202, -0.5975349020497428, -1.4963576020882736, 0.03234366669301678, -1.182601082616693, -0.5521212750425261, 0.7948042824789291, 1.765251220318506, -0.7466177475826845, -0.454872629155033, -0.913026224981619, -0.6374358620180338, 
0.6104167416050453, -0.5066957918978308, 1.5626633702807382, -1.2494202216657875, -0.4323009165224416, -1.5759739468015985, 0.4509623655888947, -1.1376752544270539, -0.3662579372143501, 1.532004687963198, 1.2517752203739374, -0.7410209296028735, -0.4538172029746728, -0.9338482182065256, -0.5361748434772876, 
0.6104167416050453, -0.6582644255087048, 1.1942494250387297, -1.7647290552094477, -0.7097403559828752, -2.1645027502681295, 0.7458868238315515, -1.7753253347224645, -0.5976295976484548, 2.3307732357085578, 1.9032481632901141, -0.7648392560657536, -0.45597654947723587, -1.3023644475044986, -0.7712882115101789, 
-0.9963357733870242, -0.07645251003577773, -0.5618796847566554, -1.0964128111121516, -0.8474232810234112, -1.3979942985419709, -0.5325565656884811, -1.1561117971275183, -0.9272867430955916, -0.3937956998574884, -1.08393907713545, -0.728750618437023, -0.4548303317751045, -0.7127384806277437, -0.7462039576352341, 
-0.9963357733870242, -0.07550006479701722, -0.31855949739653633, -0.8998817355211092, -0.7474918393337494, -1.323673255938471, -0.8420811973215542, -1.0291751410633938, -0.9053811445617019, 0.5872975137522928, 1.0581328623760708, -0.7333802631219107, -0.45606486742669416, -0.31778162501242685, -0.6316526479139662, 
1.895818753598701, -0.0661210486533641, -0.375149687312941, -0.6919830664078167, -0.7206012797681509, -1.1584098274305537, -0.24831747994888592, -0.7672490861464363, -0.6585979341877511, 0.4176685217522734, 0.3228258805561131, -0.6970401531103873, -0.4540260728314218, -0.15054466355522914, -0.6803363967279085, 
2.3407656039041966, -1.0982895179709102, 0.35822457460041557, -1.221719143654472, -0.41162967272253204, -1.2592997202197531, -0.15644745018101733, -1.131317825909651, -0.23710278639573334, -0.36246140310651936, -0.6436831174582127, -0.7288377814394593, -0.45336300617307057, -1.121246157230699, -0.47977264374208345, 
0.16052603740726587, -1.2665487727618814, -0.2954250286277283, -1.7329614555487893, -0.5552456904114433, -1.5028212082350456, 0.48877271628644, -1.7011553353527757, -0.21534321253161762, 1.022397597188363, 1.4247199502001338, -0.7572837590407505, -0.4554119124859077, -1.6969907952908505, -0.724694970222193, 
-1.7574290699622148, -0.06483262447741261, 1.400993903062581, -1.4359097930953841, -0.6436813362878945, -1.696700758675062, -0.25579616653936854, -1.4460105375210457, -0.638051225540095, 0.23052424602622082, -0.3115818047855797, -0.7491823572591403, -0.45544514368885325, -0.9735091576825438, -0.6093137748322118, 
1.5101981500006043, -0.7742870321823702, 2.307534844524367, -1.015776267416911, 0.1617949934444971, -1.3064232482104126, 0.9398212388556166, -1.1101263975183095, 0.1464861792676058, 2.252116323910959, 0.8994178068328447, -0.7349418948361299, -0.4552057913520304, -0.7752044603024663, -0.3167386750071036, 
1.5101981500006043, -0.6214000749569536, 0.16115977653830083, -1.385369689167157, -0.6687756107911051, -1.5353567349078383, -0.3196004263620496, -1.5375575081716346, -0.41932474474200526, -0.4042782324614523, -0.23054449250508133, -0.7565414914478303, -0.45605473439084043, -1.0610937323587393, -0.727869618054688, 
-1.2762216953533845, -0.9273127826272222, 0.37452014930241995, -1.5875864159143398, -0.7082488824616455, -1.8353292356430473, 0.2758482326939237, -1.5426434509855553, -0.5739328559597413, 1.4374635527185602, -0.14822924495868783, -0.7628903034737713, -0.45597415984778383, -1.3294660894797754, -0.7545545100107358, 
-0.8892189390542194, 0.3253549877193408, 0.07138119674511176, -0.3099829275864177, -0.30171377471451866, -0.2975072409501321, 0.5328993559154743, -0.17494866260849037, 0.07462090991864904, 1.1200356025714215, 1.0489377032374818, -0.5499214350131334, -0.4344773575926192, -0.3105104527751561, -0.5264167543219997, 
2.3407656039041966, 0.7483748538459414, -0.11087900448213811, -0.4088408544946765, -0.022310786904430363, -0.05439348317130486, 0.6675615652656643, -0.1603265770184661, 0.5670002791698796, -0.4365836345966984, 0.023530938205480797, -0.5553954076687931, -0.43718489821716205, -0.5841709351596609, -0.3674290061974998, 
-0.7738623482342761, 0.7401524927118145, 0.09948533073655963, -0.2623573754773985, 0.6028311226244113, 0.0004006483592903534, 0.9585484461987963, -0.05225029222263403, 1.0218072731198689, -0.23348709611908178, 0.28719218142326836, -0.483882508453394, -0.40379222377554913, -0.35479850185670636, 0.2947173760990013, 
-1.0960652398348079, 0.5050798941619095, -0.2155008034209409, -0.35333083666238996, -0.3567018073626975, -0.33038602794961947, -0.035118826102138, -0.2686147760982125, -0.1328275060893971, -0.2807985858367424, 0.17661915191266622, -0.5023008024372736, -0.42045188191209093, -0.3944594413327214, -0.504490620350764, 
-1.0960652398348079, 0.39887136464630163, 0.26047166928545923, -0.10870003649026427, 0.1297340302386733, -0.14457778956880285, 0.2576695901052362, -0.0689915206517926, 0.33446156021815304, -0.6246576342208954, 0.2911257476604784, -0.41569848497933987, -0.39990472863774446, 0.008760110006765154, -0.0018190091469923039, 
-1.0960652398348079, 0.5072140359292678, -0.5405208766365761, 0.28308024999420534, -0.384317457916513, 0.2247701174023308, -0.7226919298217248, 0.3287715902536522, -0.3666831043637821, -0.442800410503668, -0.47540891493715876, -0.3102660166956158, -0.36768185417887844, 0.4334626702290933, -0.1014866435309362, 
-0.20756635693637165, 0.5191496171803308, -0.6471141863703732, 0.1432177290357431, -0.2867763903222645, 0.004930686475456359, -0.2300243529541625, 0.15754484885162892, -0.26361056624653695, 0.16601669024830598, 1.5468927879147065, -0.373611356869984, -0.40743504413405573, 0.1016328099464338, -0.30268378347657354, 
-0.20756635693637165, 0.4402266239056185, -0.5027889578432019, -0.07391391595684234, -0.30230891630025525, 0.08693472195374415, -0.17515610518188124, 0.08867270657977441, -0.039071190058390486, 0.17944489376652553, -0.034896605354295375, -0.44394461251087797, -0.4030489879297207, -0.3174511171834596, -0.38449060343969227, 
-0.20756635693637165, 0.6124040405350704, -0.5860777836114963, 0.1265510779094471, -0.21543873646214312, 0.13424159342099493, -0.22504228142296975, 0.2490918195022162, -0.16908490013560593, -0.08127468731591926, 0.3952959831572646, -0.36186090966877194, -0.3912616902341418, 0.08312437152429358, -0.11390279092232848, 
0.6104167416050453, 0.16491889252014502, 0.24112398586069425, -1.148932025620066, -0.6050527822483801, -0.9693880895666324, -0.04707605983010923, -1.046128283776466, -0.31739876601196465, -0.8744391980384677, -0.12250085255078207, -0.7205683181553025, -0.4466766156851552, -1.0587801775559749, -0.670529733826355, 
0.6104167416050453, 0.3492455579081942, -0.32776701935706465, -0.7744920434898691, -0.40779753770155647, -0.6491797506026896, -0.10339808516537956, -0.7297402578937643, -0.3112900251470923, -1.1836912633019339, -0.82809488185279, -0.6387030379069136, -0.4250322329973359, -0.7791705542500675, -0.41524972166333013, 
0.6104167416050453, 0.40377650483861655, -0.19514523109880827, -1.0150656892135521, -0.6272375235100158, -0.8771162963938838, -0.18447325629161362, -0.9530979131384847, -0.4827185586385371, -0.22617100680800892, -0.6672482696397282, -0.7010693366787417, -0.44914499740839775, -0.9708650950508078, -0.699373540569168, 
1.5101981500006043, 0.3641985587346852, -0.3416947155729836, -0.46875575843929457, -0.5987777592466679, -0.5062123422249283, -0.47278563181902056, -0.3963990892979911, -0.6476149556454667, 0.4101228463209283, 2.054778014391107, -0.5855500032938282, -0.43588276820063904, -0.40007807442515925, -0.5973122029878701, 
1.5101981500006043, 0.07738370840856107, -0.322441674781998, -0.30834137490143515, -0.4776706064743514, -0.33451150802924745, -0.3650625706008588, -0.2864155759469385, -0.4599190967881033, 0.1072112122925394, 0.8715466230807924, -0.5752933177821212, -0.4348369477374341, -0.3432307278428687, -0.5356049053996479, 
1.5101981500006043, 0.33144341289730567, -0.416044651929919, -0.4427720127917909, -0.6801804386468864, -0.5077650329628358, -0.7164391163503344, -0.4762907743333397, -0.690107501860798, -0.2839744490240935, 0.3756191390847521, -0.5669599938693549, -0.3251697013109712, -0.3617391662650116, -0.6970032519375944, 
-0.5143100188894033, 0.26941970671978316, -0.26716596177511037, -1.0647783202668695, -0.7008759137934147, -0.7141101520663324, -0.7726599225327602, -1.00522882698118, -0.7554150740811395, 0.7121782699959673, -0.5341890453641218, -0.7174522739582112, -0.4528858020571256, -1.1979239735509923, -0.6366654768929506, 
-0.7738623482342761, 0.5765687241785892, 0.10554559282327015, -0.8993034361948505, -0.4613646872988533, -0.7177247181045365, -0.35753371491883545, -0.7990362287334444, -0.5132964281802544, -0.9965684181949903, -0.4369796920698404, -0.68592369733048, -0.450348208643861, -0.9440939609044964, -0.5790918142941213, 
0.6104167416050453, 0.6985471144211681, 0.24343834900552466, -0.975898926234363, -0.5516576192302063, -0.7268427152188122, -0.2851013895203639, -0.8751134566583537, -0.48003355216716936, -1.0317003616685838, -0.37179642876802266, -0.6997021985876555, -0.45167772330138195, -0.9761532203142776, -0.5698952156084264, 
-0.20756635693637165, 0.7133587602058177, -0.4894512175334794, -0.4354248244706093, -0.6242566462904376, -0.30654373488598774, -0.3659740984328349, -0.3591021753292318, -0.4894131697122964, -0.10771108430861542, 0.1667566630946197, -0.5740401035083342, -0.4420072670730197, -0.5160863223925017, -0.6289103890628795, 
-0.20756635693637165, -0.537261087771642, 0.6111535722086664, -0.2562959758938828, -0.18111363656650678, -0.139945882236527, 0.35219232713182586, -0.16583634840021502, -0.03677111170266927, -0.28707535584814287, 0.8725791876350703, -0.6278268201226967, -0.44518943799842664, -0.44006952173013913, -0.4492919292966645, 
-0.20756635693637165, 0.06644453115257716, -0.04647276297429114, -0.6433660628786245, -0.42307579701623904, -0.4737362246767731, -0.07181773603554092, -0.5381697452360518, -0.31428504933158685, 0.7326082018572085, 2.2560008979817465, -0.6142043612282654, -0.425895830009657, -0.7097639101670437, -0.5050783718627613, 
-1.5747666787841692, -1.7592451717316724, 1.7343256271398868, -0.8079663620036018, -0.7187067790445477, -0.9158377528593915, -0.7783903737364845, -0.965388941605463, -0.7931401805577832, 4.202953215255336, 0.8776401110933556, -0.7264037638787445, -0.4553952320817505, -0.6373826956233154, -0.549336216813277, 
0.875058332309621, 0.16195242507594193, 0.2540832026334821, -0.5594675827331874, -0.026113749816303627, -0.5907519903094931, -0.24979464801061602, -0.5532156593939038, -0.24421370696997827, -1.1310641117537024, -0.7911243694806483, -0.5844411719414646, -0.3730363131176667, -0.19879880658438062, 0.036380982616127926, 
-0.5143100188894033, 0.23930724305089737, -0.10691225610299705, -0.6633905198042808, -0.8689316571787277, -0.6451154767739856, -0.9595720462379145, -0.5767381449082902, -0.946580727106529, -0.31380116783716894, -0.9880763589701806, -0.7026505249442392, -0.45545205169577346, -0.3181121328413938, -0.6589975551595373, 
-0.6492772301487372, 0.6311463578999238, -0.4014110086043843, -0.8648774751431988, -0.6922765844951687, -0.6884416786256923, 0.0723313654080399, -0.7886524288216887, -0.4337689128790533, -0.6172943941075458, 1.2231557579382708, -0.6900388791439899, -0.45247394148238873, -0.8125518449757136, -0.6793603307112651, 
-0.6492772301487372, 0.5817747461459272, -0.1765811967596228, -1.0469701033189065, -0.42956711685161053, -0.6042549941227277, -0.2740380846328605, -0.9035099707027506, -0.2432851722847022, -1.008406690560439, -0.20088908041441828, -0.6805214642232141, -0.44490292246874263, -1.0918309604526517, -0.5709886299194505, 
-0.6492772301487372, 0.9127637554324626, -0.47460225384935395, -0.6131120007491261, -0.36316125409763406, -0.49762643692373665, 0.15796489896205168, -0.5693211449713228, -0.0854098539841307, -0.9924975477704279, -0.3843459255315614, -0.5767743196604396, -0.41344825052280826, -0.5448405035126127, -0.5112914957589194, 
0.6104167416050453, -1.1281590955714458, 0.6064138604425919, -1.1351687153412666, -0.2012654332993198, -1.0473475624646422, 0.25170090125185063, -1.1472113972031557, -0.14274022756325982, 3.4574816238062533, 0.9552870449166807, -0.6717393053806939, -0.4337817998853928, -1.1381020565080038, -0.44328411900475917, 
0.875058332309621, 0.5965903648405535, 0.7156728732837644, -1.1650206656459257, 0.5538891865245256, -0.9782364454878953, 1.925942183272022, -1.0830013691773965, 0.9431688126972121, -0.7596312852819804, -0.8368020098126557, -0.6877491678582481, -0.44253293127605847, -1.185695183879221, -0.3289753107275142, 
0.875058332309621, 0.4445310910575043, 1.0605962183167754, -1.0043560816261503, 0.3123273349299155, -0.8597554590091255, 1.06332767680783, -0.9668723415928553, 0.48006359360061895, -1.3737742991147677, -0.6187178242032902, -0.675974146692957, -0.4397710250120507, -0.9117041936657523, -0.39638437645961855, 
0.37363216044831965, 0.328903908639676, -0.29858090956075833, -0.39153344205439167, -0.11790718493362158, -0.5295223574791158, -0.14473113549584152, -0.42352411763890563, -0.19939590136835056, -0.4287410199086493, -0.38620187339834305, -0.5126628448384154, -0.3980558807952006, -0.23912076171833083, -0.20177802358290084, 
0.37363216044831965, 0.2412120366661925, -0.5212479693777401, -0.4977789536207701, -0.6497058154643296, -0.6794239176107512, -0.5301901707783312, -0.5858504591165676, -0.6940086635325182, 0.09457288152392725, 0.40347176827101583, -0.6287068233701552, -0.4488834088697964, -0.2212733389541233, -0.6304244391615089, 
0.37363216044831965, 0.2905827948038751, -0.5499281722135554, -0.5612330637565204, -0.5396941676481808, -0.6531963576887229, -0.6376979504617128, -0.5559705450847789, -0.6788574019338558, 0.09940874754491538, 1.7135527141934637, -0.6095230473711146, -0.44559069395122053, -0.40701873883345935, -0.5545864970358215, 
-0.20756635693637165, -1.747480535719353, 1.1037591559219584, -1.1362021422152844, -0.20939596972281357, -1.144764371254999, 0.2264398159885895, -1.097623454767421, -0.16336564274869744, 2.8903869727780727, 0.5210149402998744, -0.6620210605459835, -0.4172039131702435, -1.0333310747255318, -0.43558981722389045, 
-0.20756635693637165, 0.7576073726280498, -0.8785925383793882, -1.0537157710848566, -0.7429554969003133, -0.7641716548340381, -0.7219884912341517, -0.8460811997622175, -0.7939344585925996, -1.2008925370844636, -1.329917027835831, -0.7188071286108183, -0.45436772855382196, -1.089186897820918, -0.7162042059174893, 
-0.20756635693637165, 0.7682899575765368, 0.18635956421782435, -0.828722151878335, -0.13389999852687492, -0.6677615957726508, 0.5372824022477809, -0.6653183155840916, -0.018954963149533353, -1.4069728196216766, -1.4497080144121008, -0.6662606936695568, -0.44505463548047564, -0.9305431399168593, -0.43063097947894063, 
1.1727801218522695, 0.7592541805861792, -1.0900219581323425, 0.2145483372324802, -0.7127776042937116, -0.1646248715193016, -1.0128577797227445, 0.09948033505935881, -0.9281537803896114, -0.5731650324107351, -0.5505522059845932, -0.3920804962020854, -0.14469005316123928, 0.6363944772147051, -0.517117498834178, 
1.1727801218522695, 0.7454683202923131, -1.01247528516443, -0.002177238795640755, -0.6201243312339676, -0.09101218167754882, -0.7761973809075361, 0.07277913528627213, -0.7774117798613359, -0.44018337912183847, 0.5208450556957871, -0.44522451360256304, -0.30931735668960775, 0.018344837046801447, -0.47418179636471974, 
1.1727801218522695, 0.6223217557365764, -0.8291554549330411, 0.3438152243738997, -0.4463306489720861, 0.0718599469802235, -0.8866598608918979, 0.32156650460059827, -0.7861938857161007, -0.8273366044978832, -1.1175721437713555, -0.22486659382309307, 0.38855189961448316, 0.575581036684813, -0.2815988292587217, 
-1.1891460751860725, -1.5727736740086877, 0.34699041142479764, -0.7970686750645016, -0.7059001215951253, -0.979732549709168, -0.26279810144803395, -0.6740068012245388, -0.7104277077711073, 5.253693018126101, 2.4415201308827124, -0.7103554863527785, -0.44798598551144203, -0.6684504315461941, -0.6886366307424395, 
-1.1891460751860725, -1.6572068587796245, 0.12008373392482442, -0.9697542872185558, 0.05415892169761595, -1.176570378890094, -0.06192327221850345, -1.0022620270063918, -0.15774090912983169, 4.20549104949931, 1.0913425309387632, -0.6386330990282403, -0.38463378081670446, -0.9315346634037567, -0.08633971501678253, 
-1.1891460751860725, -0.9563452665583979, -0.1580040413395316, -0.7519057010786745, -0.8734813375876614, -0.8210162901568271, -0.9661246836059699, -0.7725469432442683, -1.0037996208467745, 4.328161036384194, 1.220736777211516, -0.7218404007937846, -0.4555136282151199, -0.6750605881255297, -0.7184885493193756, 
-0.3676065283901273, 0.5254000569480961, -0.03492775357894584, -1.0549428566545977, -0.5459659675937591, -0.9619329884492342, -0.04912007763846547, -0.9687795701480756, -0.4282603409992284, 2.741849765093842, 3.657128580760891, -0.7245192415959288, -0.45314603125139324, -1.0118480658426887, -0.6427548249668666, 
-0.3676065283901273, 0.9694196452859392, -0.3384080742523793, -1.089700152409705, -0.7123545329091409, -1.1529220581867476, -0.296794755890468, -1.106735768975697, -0.6604834745727751, -0.6479701950517822, -0.7311193620549358, -0.728406700069163, -0.45392662768290226, -0.7566960218803264, -0.6738540512361905, 
-0.3676065283901273, 1.0046484120380363, -0.5584126679856072, -1.2114424967999369, -0.3947959367994212, -1.041023484166762, 0.1962489431463968, -1.0730413978334665, -0.2736200891696017, -0.5998642790830885, -0.8265884904762701, -0.7224687975067001, -0.4514955418730516, -1.178093503812984, -0.5890840491072116, 
-1.0960652398348079, 0.16052176048636008, 0.03257474187639084, -0.9047405441317559, 0.29770081297659207, -0.9114861599595832, 0.21106290747357703, -0.8890997993966393, 0.05944864303819891, 1.7489874419693365, 1.2034893262673356, -0.6717636918135631, -0.4341772343179944, -0.8750178246504381, 0.27825418170069066, 
1.5101981500006043, 0.07201302279210034, -0.09957709771501767, -0.873207089704102, -0.6751301046594336, -1.0486935112546063, -0.5110644687684727, -0.9098673992201504, -0.7221295477943204, 0.14817064022017473, 0.073935484226292, -0.7101117754588552, -0.44935664998292085, -0.6694419550330931, -0.49453548155561555, 
1.5101981500006043, 0.2889922301659965, -0.29978346578424375, -0.6799529808050792, 0.39836761286027134, -0.9255211095430654, -0.3348489852537553, -0.7611035719129472, -0.22012811449251485, 0.08186364714845407, -0.12654888739212578, -0.6417085985734249, -0.41836052196340645, -0.3624001819229434, 0.9773707860368064, 
-0.20756635693637165, 0.943190204939898, -0.6098455241613259, -0.8287159769829541, -0.6397252677732314, -0.8836037281957834, -0.5770879330645933, -0.8178966000017364, -0.7093302450666367, -0.6554068055687067, -0.002889429272268193, -0.698995846782409, -0.44923169872288315, -0.3352985399476671, -0.5733271481990245, 
-0.20756635693637165, 1.2158726305493555, -0.3431787034970148, -0.6720854447404219, -0.3941303869634586, -0.7059420347514347, 0.07953711544330272, -0.6564179156597281, -0.35826011290487614, -1.1241467202392719, -0.18186633792262225, -0.6655940332687753, -0.4463353770400689, -0.4562644053495135, -0.40667393034720467, 
-0.20756635693637165, 1.0560807326186685, -0.773506889301468, -0.5563394184315743, -0.8190270224089816, -0.9834917669686319, -0.8062221584410952, -0.7761494860707981, -0.8941614137168621, -0.8783984594592239, -0.23696111535291686, -0.6755875829731764, -0.4535478230028801, 0.15781914087078866, -0.6741977403331139, 
-0.3676065283901273, 0.9132193089603939, 0.26904869330853504, -1.4126872634339782, -0.7025784249920762, -1.0923461038830258, -0.457749254460528, -1.2847437674629507, -0.6303626597166962, -1.1806984884987293, -0.107772745443702, -0.7475538047072501, -0.45468279504925063, -1.398542225733837, -0.6708923382195559, 
-2.128048414381438, 0.696410414098732, 0.32204393693654965, -0.9330419700158995, -0.06333571321339476, -0.6845476371282984, 0.3606716037940864, -0.7500840291494493, -0.0431164783322542, -1.35202286959455, -1.1735374446681146, -0.6735699580274539, -0.43483334329742873, -1.0736530298594789, -0.19665179464807842, 
-0.20756635693637165, 0.32619873203033306, 0.8319370101143843, -0.448838961464195, 1.2225230575422033, -0.596523997785875, 1.1737527734971134, -0.4481061745728595, 0.5431653581575989, -0.7794148121108686, -0.9560306003998538, -0.6200121234430995, -0.43006956449024525, -0.18128189164914002, 0.7773094820860732, 
-0.20756635693637165, -0.31530490615830137, -0.4125026354638285, -1.1550762883991192, -0.7394100839311224, -1.122502470065627, -0.5758356522755727, -1.0827894548934833, -0.7532765845497716, 2.001286282588364, 1.9343226504982096, -0.7543950470638299, -0.4559299090847358, -1.0726615063725793, -0.6984430181785131, 
-0.20756635693637165, 0.46848696433365516, -0.8619597610911215, -1.0388698374428598, -0.7355514405331914, -0.9101323662755509, -0.6382736548844669, -0.9185558848606001, -0.723437063316665, -0.7757171002619812, -1.006655675493247, -0.7352318836992218, -0.4552024589638787, -1.0938140074264537, -0.7285852773711244, 
-0.20756635693637165, 0.16832523430174773, -0.8034705075929331, -0.9877177396711362, -0.7078308267365617, -0.9533712938888821, -0.6775105588015543, -0.8738419709548728, -0.7230325218354949, 2.029275439538651, 0.07511573492145082, -0.7188699197958188, -0.45179924608452393, -0.9011279431388135, -0.6661422114864431, 
0.875058332309621, 0.6883356642019789, -0.5006158936642194, -0.3080842997961641, -0.34318889742189446, -0.10859404848357658, -0.3764476803640839, -0.11985094879100733, -0.34251045385095785, 0.4820120059426909, 0.4238884816460737, -0.5396135243889014, -0.4318405871525278, -0.476425382916486, -0.2548277166075074, 
0.875058332309621, 0.8462406717751212, -0.7699606282685478, 0.13903188589055795, -0.3767106799351992, -0.09340437946017709, -0.17223683115559252, 0.07786507810019176, -0.22733406498617154, 0.4077485607258185, 0.5177461945376166, -0.3664358093459038, -0.40518172997685986, 0.4255304823338905, -0.35153868817527856, 
0.6104167416050453, 0.7922339495407849, -0.7109713842194489, -0.0909853720603213, -0.3065790934612213, 0.00778320925989423, -0.7435025074135522, 0.011959735803125494, -0.5019893862243707, 1.2542587982809321, 1.8326708675502028, -0.44269517733449937, -0.385453791581904, -0.1994598222423139, -0.123548214696391, 
-0.3676065283901273, 0.04333302127943588, 0.7821885558083841, -0.30595454813314577, 0.4104733652820529, 0.4047469083765601, 1.3984065282230294, -0.18681586250764073, 1.5008396838628397, -0.28405053388678475, -0.3995220239434565, -0.017044034895698505, -0.01049995530422855, -0.8991448961650127, -0.3038297198724069, 
-0.20756635693637165, 0.14658434446542645, 0.5325044033027065, -0.2117225772180454, 0.23037797775642332, 0.3623068473913205, 0.8956621839372807, -0.17367717690501003, 1.1585552006154214, -0.3476968066151202, -0.2605383696965084, 0.1551804288999737, 0.1293329628104503, -0.4853490942985899, -0.21514406777035827, 
-0.3676065283901273, 0.4654418640389691, 0.5440680027910969, 0.18325361723833364, 0.6263380759887639, 0.5856517129442337, 0.9784615945033491, 0.19484176282038712, 1.1791351887155495, -0.10403941658562062, 2.2148674504190375, 0.4050398636336804, 0.3613403027316457, -0.1376548582255249, 0.20092092112899596, 
-0.20756635693637165, 1.0112321482155793, -0.672857279242273, 1.6619913414441083, 0.32622825138215344, 1.1114047051816496, 0.2769282167063752, 1.3764758099214884, 0.4798186163383271, -0.10860016160106617, 1.0648408150713753, 2.589894136316368, 1.6760101020909517, 2.1402050990136083, 0.4884411375785431, 
-0.20756635693637165, 0.768242144309889, -0.6690935679243166, 1.5962451499611916, 0.4423322935936265, 1.05660102496264, 0.6680135935838376, 1.2967960391700495, 0.4914250468286031, 0.27210686539511514, 0.3990183708396055, 2.426302655471382, 1.4454708342895928, 1.946858019068036, 0.3667192777752714, 
-0.20756635693637165, 0.8308720830167637, -0.6241311140967504, 1.9502613744693813, 0.34892751685940787, 1.3444736333077454, 0.08399878759650695, 1.6763345216589443, 0.12933903628561524, -0.41032393517980126, -0.49142076942038204, 3.0776251167040254, 1.8794244126420259, 2.27505229323206, 0.6619521603710045, 
-0.20756635693637165, 0.272477932883003, -0.6115812274856852, 1.6958404644870788, 0.7189948818083753, 2.317004412681872, -0.4263693891750685, 2.2809259736638694, -0.23485699277427108, 3.0085086454656356, 3.8383991944729883, 1.1949915483762552, 0.7550359435025098, 0.8548601521617544, 1.417428542758437, 
-0.3676065283901273, 0.3616115595156246, -0.7464254625776612, 1.9873741414122374, 0.32066789093786247, 2.315110118078769, -0.0027025210673011137, 2.354884058749642, -0.142589900606854, 1.9340768967489606, 3.5013322790970185, 1.895604429397587, 0.7861610732568278, 1.3509524034409102, 0.317889348613399, 
-0.9963357733870242, 0.6654337543752991, -0.6305303255823971, 1.6789035890477042, -0.23553156709112857, 2.0679256021905457, -0.6936636201458091, 2.1433936034040713, -0.6197406936379034, 0.5085857200531202, -0.09275539777749245, 2.3052963092839187, 1.2857625422532861, 1.0928257890178426, 0.035411619592825946, 
0.16052603740726587, 1.1506710319444997, 0.5915194870410171, 1.120489776022582, 1.1452542963487502, 0.6712112881624177, 0.6490702521104922, 0.8541071000749645, 0.663960153749148, -0.8863888691153536, -0.8794572902214212, 1.2769148374410733, 1.0661402414606198, 1.4101133048259646, 1.2692152595877386, 
0.16052603740726587, 1.292698634532278, 0.1507698990354383, 1.0155079414704238, 2.020490235911654, 0.9441588938124728, 0.4556181383590302, 0.94565407072555, 0.999564071623277, -0.9733235051148161, -0.6644208282409656, 1.2356690789516962, 1.0930751445046927, 0.870724527952155, 2.231899530511165, 
0.16052603740726587, 1.3160847183921571, -0.39808592882648347, 1.1550252715173128, 0.5247460852806991, 0.9886517178787, -0.0009775150845213534, 1.1122186978814823, 0.12829661754245464, -0.7045587968060004, -0.4985708772874135, 1.4799643931302122, 1.0484816649859667, 0.9483938677593566, 0.8020855819109841, 
-0.03228426439178246, -0.038181444975143024, -0.6090495459455207, 1.6195219525558953, 0.8421054774179401, 1.8104410477911799, 0.6261550181686356, 1.7367300925742628, 0.9404223088345901, -0.25969405226628667, -0.20988639694186195, 2.255461839951194, 1.7422298825444207, 1.4187065083791033, 1.3319964134379232, 
